Days_Count,population,Area,Density,count
18,1,15.0,0.06666666666666667,469
19,1,15.0,0.06666666666666667,471
1,10,15.0,0.6666666666666666,10
2,10,15.0,0.6666666666666666,59
3,10,15.0,0.6666666666666666,91
4,10,15.0,0.6666666666666666,155
5,10,15.0,0.6666666666666666,203
6,9,15.0,0.6,247
7,8,15.0,0.5333333333333333,297
8,7,15.0,0.4666666666666667,329
9,7,15.0,0.4666666666666667,369
10,7,15.0,0.4666666666666667,396
11,6,15.0,0.4,412
12,6,15.0,0.4,425
13,6,15.0,0.4,437
14,6,15.0,0.4,443
15,5,15.0,0.3333333333333333,455
16,4,15.0,0.26666666666666666,460
17,2,15.0,0.13333333333333333,468
18,2,15.0,0.13333333333333333,473
19,2,15.0,0.13333333333333333,480
1,10,15.0,0.6666666666666666,21
2,10,15.0,0.6666666666666666,84
3,9,15.0,0.6,153
4,9,15.0,0.6,212
5,8,15.0,0.5333333333333333,242
6,8,15.0,0.5333333333333333,268
7,8,15.0,0.5333333333333333,292
8,7,15.0,0.4666666666666667,293
9,6,15.0,0.4,309
10,6,15.0,0.4,319
11,6,15.0,0.4,328
12,5,15.0,0.3333333333333333,360
13,4,15.0,0.26666666666666666,371
14,4,15.0,0.26666666666666666,387
15,4,15.0,0.26666666666666666,406
16,4,15.0,0.26666666666666666,418
17,4,15.0,0.26666666666666666,427
18,4,15.0,0.26666666666666666,431
19,2,15.0,0.13333333333333333,433
20,1,15.0,0.06666666666666667,433
1,10,15.0,0.6666666666666666,14
2,9,15.0,0.6,61
3,8,15.0,0.5333333333333333,121
4,8,15.0,0.5333333333333333,178
5,8,15.0,0.5333333333333333,229
6,8,15.0,0.5333333333333333,265
7,8,15.0,0.5333333333333333,304
8,7,15.0,0.4666666666666667,337
9,7,15.0,0.4666666666666667,367
10,7,15.0,0.4666666666666667,393
11,6,15.0,0.4,417
12,5,15.0,0.3333333333333333,440
13,5,15.0,0.3333333333333333,456
14,5,15.0,0.3333333333333333,469
15,4,15.0,0.26666666666666666,482
16,4,15.0,0.26666666666666666,488
17,3,15.0,0.2,493
18,3,15.0,0.2,494
19,3,15.0,0.2,498
20,1,15.0,0.06666666666666667,499
1,10,15.0,0.6666666666666666,10
2,10,15.0,0.6666666666666666,58
3,9,15.0,0.6,111
4,9,15.0,0.6,168
5,9,15.0,0.6,224
6,9,15.0,0.6,264
7,8,15.0,0.5333333333333333,307
8,7,15.0,0.4666666666666667,355
9,7,15.0,0.4666666666666667,387
10,6,15.0,0.4,428
11,6,15.0,0.4,455
12,6,15.0,0.4,473
13,6,15.0,0.4,491
14,4,15.0,0.26666666666666666,495
15,4,15.0,0.26666666666666666,505
16,3,15.0,0.2,516
17,3,15.0,0.2,523
18,3,15.0,0.2,535
19,2,15.0,0.13333333333333333,541
1,10,15.0,0.6666666666666666,20
2,10,15.0,0.6666666666666666,78
3,10,15.0,0.6666666666666666,147
4,10,15.0,0.6666666666666666,227
5,8,15.0,0.5333333333333333,277
6,8,15.0,0.5333333333333333,313
7,8,15.0,0.5333333333333333,345
8,8,15.0,0.5333333333333333,365
9,7,15.0,0.4666666666666667,378
10,7,15.0,0.4666666666666667,393
11,5,15.0,0.3333333333333333,416
12,4,15.0,0.26666666666666666,429
13,4,15.0,0.26666666666666666,438
14,4,15.0,0.26666666666666666,450
15,4,15.0,0.26666666666666666,468
16,3,15.0,0.2,479
17,3,15.0,0.2,491
18,2,15.0,0.13333333333333333,494
19,2,15.0,0.13333333333333333,500
1,10,15.0,0.6666666666666666,8
2,8,15.0,0.5333333333333333,38
3,8,15.0,0.5333333333333333,84
4,7,15.0,0.4666666666666667,133
5,6,15.0,0.4,183
6,6,15.0,0.4,226
7,6,15.0,0.4,260
8,6,15.0,0.4,296
9,6,15.0,0.4,321
10,5,15.0,0.3333333333333333,356
11,5,15.0,0.3333333333333333,376
12,5,15.0,0.3333333333333333,387
13,5,15.0,0.3333333333333333,403
14,5,15.0,0.3333333333333333,418
15,4,15.0,0.26666666666666666,422
16,2,15.0,0.13333333333333333,431
17,2,15.0,0.13333333333333333,439
18,1,15.0,0.06666666666666667,444
19,1,15.0,0.06666666666666667,445
1,10,15.0,0.6666666666666666,19
2,10,15.0,0.6666666666666666,82
3,9,15.0,0.6,149
4,9,15.0,0.6,204
5,8,15.0,0.5333333333333333,232
6,8,15.0,0.5333333333333333,257
7,8,15.0,0.5333333333333333,280
8,7,15.0,0.4666666666666667,280
9,6,15.0,0.4,296
10,6,15.0,0.4,306
11,6,15.0,0.4,315
12,5,15.0,0.3333333333333333,343
13,4,15.0,0.26666666666666666,352
14,4,15.0,0.26666666666666666,368
15,4,15.0,0.26666666666666666,390
16,4,15.0,0.26666666666666666,401
17,4,15.0,0.26666666666666666,411
18,4,15.0,0.26666666666666666,414
19,2,15.0,0.13333333333333333,415
20,1,15.0,0.06666666666666667,415
